City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,howard springs,-12.497,131.047,25.950000000000045,97,100,6.49,AU,1680973247
285,lokoja,7.8024,6.743,37.650000000000034,31,100,2.4,NG,1680973247
286,vila do maio,15.1333,-23.2167,26.439999999999998,76,87,9.01,CV,1680973247
287,murakami,38.2333,139.4833,4.970000000000027,79,100,16.29,JP,1680973247
288,urucui,-7.2294,-44.5561,29.77000000000004,67,65,0.98,BR,1680973247
289,ipora,-16.4419,-51.1178,23.640000000000043,80,100,1.49,BR,1680973248
290,coahuayana,18.7333,-103.6833,32.08000000000004,30,0,3.28,MX,1680973248
291,nabire,-3.3667,135.4833,27.600000000000023,75,100,3.83,ID,1680973248
292,lompoc,34.6391,-120.4579,18.120000000000005,82,96,1.34,US,1680973249
293,barrow,71.2906,-156.7887,-32.98999999999998,75,0,5.14,US,1680973249
294,sugod,12.987,124.0805,24.660000000000025,88,65,2.9,PH,1680973249
295,tuatapere,-46.1333,167.6833,6.640000000000043,93,99,1.33,NZ,1680973249
296,springbok,-29.6643,17.8865,12.950000000000045,50,19,5.02,ZA,1680973249
297,husavik,66.0449,-17.3389,3.390000000000043,94,88,7.03,IS,1680973250
298,manaure,11.7751,-72.4445,25.910000000000025,82,82,5.66,CO,1680973250
299,tiarei,-17.5333,-149.3333,26.010000000000048,79,83,10.64,PF,1680973250
300,arlit,18.7369,7.3853,36.73000000000002,10,3,5.45,NE,1680973250
301,caravelas,-17.7125,-39.2481,28.890000000000043,63,15,4.3,BR,1680973250
302,seddon,-37.8068,144.8916,13.189999999999998,80,75,5.66,AU,1680973251
303,biltine,14.5333,20.9167,35.08000000000004,8,2,3.34,TD,1680973251
304,fengzhen,40.4394,113.1536,4.53000000000003,57,45,0.7,CN,1680973251
305,taoudenni,22.6783,-3.9836,32.10000000000002,11,100,3.73,ML,1680973251
306,gazli,40.1333,63.45,21.49000000000001,21,28,3.74,UZ,1680973252
307,hueyapan,18.8667,-98.6667,22.350000000000023,41,1,4.17,MX,1680973252
308,belinskiy,52.9647,43.4165,7.4500000000000455,53,77,3.0,RU,1680973252
309,heishan,41.6892,122.1128,11.28000000000003,27,11,5.66,CN,1680973252
310,asau,46.4333,26.4,5.710000000000036,98,99,0.33,RO,1680973252
311,oda,35.1833,132.5,9.629999999999995,51,0,2.22,JP,1680973252
312,bacolod,10.6667,122.95,25.99000000000001,77,82,5.33,PH,1680973231
313,havoysund,70.9963,24.6622,2.1299999999999955,77,100,6.13,NO,1680973253
314,bethel,41.3712,-73.414,9.950000000000045,29,0,4.12,US,1680973012
315,ust-nera,64.5667,143.2,-22.899999999999977,99,92,1.35,RU,1680973253
316,constantine,36.365,6.6147,19.670000000000016,26,0,3.09,DZ,1680973253
317,zunyi,27.6867,106.9072,12.879999999999995,67,92,1.77,CN,1680973254
318,vanimo,-2.6741,141.3028,26.75,80,100,5.62,PG,1680973254
319,atambua,-9.1061,124.8925,23.03000000000003,80,100,1.41,ID,1680973254
320,kowary,50.7931,15.8356,6.32000000000005,92,97,6.26,PL,1680973175
321,sonoita,31.85,-112.8333,23.060000000000002,10,8,0.8,MX,1680973254
322,tommot,58.9564,126.2925,-9.909999999999968,95,100,2.91,RU,1680973255
323,trapani,37.8333,12.6667,15.050000000000011,72,0,5.14,IT,1680973255
324,vylkove,45.4021,29.586,10.54000000000002,57,100,3.61,UA,1680973255
325,vardo,70.3705,31.1107,1.990000000000009,87,100,7.72,NO,1680973255
326,bathsheba,13.2167,-59.5167,29.340000000000032,61,20,10.29,BB,1680973256
327,auki,-8.7676,160.7034,27.79000000000002,74,96,1.02,SB,1680973256
328,saskylakh,71.9167,114.0833,-20.49999999999997,99,100,4.03,RU,1680973256
329,litovko,49.2361,135.1742,-0.589999999999975,89,100,1.87,RU,1680973256
330,beloha,-25.1667,45.05,24.82000000000005,79,42,4.01,MG,1680973256
331,mangrol,21.1167,70.1167,26.090000000000032,68,63,4.66,IN,1680973257
332,itaituba,-4.2761,-55.9836,32.09000000000003,58,40,5.14,BR,1680973257
333,indiaroba,-11.5192,-37.5117,26.930000000000007,81,99,3.69,BR,1680973257
334,pindobacu,-10.7417,-40.3608,34.43000000000001,28,60,5.16,BR,1680973257
335,altoona,40.5187,-78.3947,9.57000000000005,41,95,0.89,US,1680972959
336,qasigiannguit,68.8193,-51.1922,-5.859999999999957,88,88,2.42,GL,1680973258
337,eyl,7.9803,49.8164,28.27000000000004,67,7,6.39,SO,1680973258
338,cabo san lucas,22.8909,-109.9124,27.560000000000002,52,1,0.89,MX,1680973258
339,pershotravneve,51.3929,28.8684,8.450000000000045,95,100,1.26,UA,1680973258
340,cockburn town,21.4612,-71.1419,26.980000000000018,61,40,2.57,TC,1680973259
341,berdigestyakh,62.0989,126.6992,-16.939999999999998,94,100,3.63,RU,1680973259
342,buala,-8.145,159.5921,27.470000000000027,78,100,2.98,SB,1680973259
343,san ramon,37.7799,-121.978,14.560000000000002,78,40,1.54,US,1680973059
344,katsuura,35.1333,140.3,7.420000000000016,63,89,4.8,JP,1680973260
345,longhua,23.6137,114.1919,15.129999999999995,81,8,0.74,CN,1680973261
346,mariestad,58.7097,13.8237,10.260000000000048,72,23,2.62,SE,1680973261
347,matara,5.9485,80.5353,24.670000000000016,88,100,2.61,LK,1680973261
348,semporna,4.4818,118.6112,24.260000000000048,92,82,2.02,MY,1680973262
349,natal,-5.795,-35.2094,30.360000000000014,74,75,4.12,BR,1680973266
350,champerico,14.3,-91.9167,31.30000000000001,61,7,3.71,GT,1680973266
351,port macquarie,-31.4333,152.9167,13.270000000000039,75,0,1.32,AU,1680973242
352,sao marcos,-28.9711,-51.0681,19.74000000000001,82,100,1.47,BR,1680973268
353,xichang,27.8964,102.2634,12.470000000000027,66,0,2.2,CN,1680973269
354,srikakulam,18.3,83.9,27.110000000000014,76,0,1.68,IN,1680973269
355,porto novo,6.4965,2.6036,30.900000000000034,71,95,5.31,BJ,1680973233
356,salinas,36.6777,-121.6555,16.27000000000004,80,100,2.06,US,1680973203
357,waverly,42.7392,-84.6208,11.75,51,69,3.62,US,1680973272
358,chandbali,20.7833,86.7667,28.07000000000005,63,5,3.76,IN,1680973273
359,kingman,35.1894,-114.053,19.75,13,94,0.89,US,1680973206
360,la rochelle,46.1667,-1.15,18.04000000000002,45,0,6.17,FR,1680972982
361,oistins,13.0667,-59.5333,29.05000000000001,61,20,10.29,BB,1680973275
362,sur,22.5667,59.5289,26.970000000000027,59,76,3.42,OM,1680973277
363,chipinge,-20.1883,32.6236,18.49000000000001,62,31,2.55,ZW,1680973277
364,pecos,31.4229,-103.4932,18.470000000000027,59,40,3.6,US,1680973275
365,faya,18.3851,42.4509,19.060000000000002,46,32,4.53,SA,1680973278
366,asfi,32.2994,-9.2372,18.30000000000001,78,49,6.28,MA,1680973279
367,akyab,20.15,92.9,27.189999999999998,73,0,4.01,MM,1680973279
368,marawi,7.9986,124.2928,20.010000000000048,92,94,1.06,PH,1680973280
369,college,64.8569,-147.8028,-11.0,72,75,2.06,US,1680973282
370,aquiraz,-3.9014,-38.3911,26.210000000000036,74,81,2.43,BR,1680973282
371,tari,12.4086,4.4914,40.85000000000002,9,48,2.6,NG,1680973284
372,belmonte,-15.8631,-38.8828,28.379999999999995,70,92,3.46,BR,1680973285
373,komsomolskiy,40.4272,71.7189,16.400000000000034,51,75,4.12,UZ,1680973285
374,abu dhabi,24.4667,54.3667,26.640000000000043,52,0,5.66,AE,1680973079
375,acarau,-2.8856,-40.12,28.32000000000005,75,75,3.19,BR,1680973275
376,akropong,5.9746,-0.0854,27.53000000000003,58,88,5.14,GH,1680973290
377,xique-xique,-10.8218,-42.7263,33.24000000000001,43,61,1.45,BR,1680973291
378,ierapetra,35.01,25.7353,15.080000000000041,72,100,1.79,GR,1680973292
379,leningradskiy,69.3833,178.4167,-25.319999999999965,91,85,4.96,RU,1680973292
380,laguna,38.421,-121.4238,17.230000000000018,64,20,2.57,US,1680973040
381,bundu,23.1833,85.5833,30.120000000000005,17,74,2.06,IN,1680973293
382,narsaq,60.9167,-46.05,4.1200000000000045,67,47,0.7,GL,1680973294
383,campo maior,-4.8278,-42.1686,29.720000000000027,69,92,1.9,BR,1680973295
384,hailar,49.2,119.7,5.220000000000027,28,48,1.78,CN,1680973295
385,omsukchan,62.5333,155.8,-22.93999999999997,100,35,1.5,RU,1680973295
386,talnakh,69.4865,88.3972,-28.21999999999997,91,22,0.96,RU,1680973296
387,inuvik,68.3499,-133.7218,-18.519999999999982,71,40,2.57,CA,1680973228
388,bang sao thong,13.595,100.8304,29.54000000000002,89,20,1.54,TH,1680973296
389,ahipara,-35.1667,173.1667,15.25,93,96,2.94,NZ,1680973297
390,roanoke,37.271,-79.9414,10.580000000000041,68,100,4.63,US,1680973086
391,comodoro rivadavia,-45.8667,-67.5,16.920000000000016,36,0,5.14,AR,1680973272
392,colon,9.3592,-79.9014,29.110000000000014,62,76,5.02,PA,1680973298
393,basco,20.4487,121.9702,22.760000000000048,76,100,12.21,PH,1680973298
394,havelock,34.8791,-76.9013,11.080000000000041,91,100,9.26,US,1680973206
395,donji milanovac,44.4627,22.1523,4.610000000000014,99,100,1.08,RS,1680973299
396,vilhena,-12.7406,-60.1458,28.120000000000005,69,40,4.12,BR,1680973299
397,flin flon,54.7682,-101.865,-1.089999999999975,64,0,3.6,CA,1680973299
398,muros,42.7762,-9.0603,25.930000000000007,70,97,1.79,ES,1680973300
399,rantepao,-2.9701,119.8978,18.150000000000034,96,90,1.87,ID,1680973300
400,maniitsoq,65.4167,-52.9,-3.419999999999959,75,2,9.35,GL,1680973300
401,mahon,39.8885,4.2658,16.310000000000002,67,20,4.12,ES,1680973301
402,zapolyarnyy,69.4154,30.8136,2.6000000000000227,93,100,4.54,RU,1680973301
403,sao filipe,14.8961,-24.4956,22.5,75,96,6.79,CV,1680973301
404,nyurba,63.2842,118.3319,-19.059999999999974,91,100,4.7,RU,1680973302
405,lorengau,-2.0226,147.2712,25.600000000000023,87,100,3.01,PG,1680973302
406,opuwo,-18.0607,13.84,22.410000000000025,63,100,0.53,NA,1680973302
407,arroyo,41.6096,-4.7969,24.52000000000004,25,0,2.57,ES,1680973303
408,labuhan,-6.8844,112.2051,25.460000000000036,85,100,2.62,ID,1680973303
409,korla,41.7597,86.1469,12.960000000000036,20,0,0.42,CN,1680973303
410,olga,43.7444,135.2892,-0.3100000000000023,57,7,2.39,RU,1680973303
411,sciacca,37.5082,13.0881,15.020000000000039,69,15,2.19,IT,1680973304
412,roald,62.5833,6.1333,12.510000000000048,71,0,8.23,NO,1680973291
413,tautira,-17.7333,-149.15,28.03000000000003,76,77,8.89,PF,1680973304
414,torbay,47.6666,-52.7314,2.4399999999999977,64,75,8.23,CA,1680973252
415,fortuna,40.5982,-124.1573,11.629999999999995,83,100,1.34,US,1680973305
416,urusha,54.05,122.9,-5.949999999999989,97,100,1.27,RU,1680973305
417,seeboden,46.8219,13.495,8.390000000000043,95,100,1.21,AT,1680973305
418,ilo,-17.6394,-71.3375,25.480000000000018,65,0,5.14,PE,1680973305
419,cruzeiro do sul,-29.5128,-51.9853,23.600000000000023,81,99,1.61,BR,1680973305
420,gotsu,35.0,132.2167,8.420000000000016,60,3,0.81,JP,1680973306
421,shitanjing,39.2342,106.3439,10.060000000000002,16,0,4.89,CN,1680973306
422,ixtapa,20.7,-105.2,32.200000000000045,27,0,2.64,MX,1680973306
423,zliv,49.0661,14.3661,5.900000000000034,82,100,0.41,CZ,1680973306
424,tiznit,29.5833,-9.5,23.82000000000005,24,87,4.1,MA,1680973306
425,puerto del rosario,28.5004,-13.8627,20.860000000000014,64,40,8.75,ES,1680973307
426,lavrentiya,65.5833,-171.0,-22.809999999999974,93,100,2.76,RU,1680973307
427,barranca,-10.75,-77.7667,27.060000000000002,66,100,4.61,PE,1680973050
428,polyarnyy,69.1989,33.4478,1.4600000000000364,90,100,6.74,RU,1680973307
429,ketchikan,55.3422,-131.6461,5.990000000000009,97,100,5.47,US,1680973307
430,bay roberts,47.5999,-53.2648,2.8600000000000136,59,75,4.02,CA,1680973308
431,kavieng,-2.5744,150.7967,26.360000000000014,82,100,4.15,PG,1680973308
432,sangar,63.9242,127.4739,-18.25999999999999,94,100,3.37,RU,1680973308
433,ust-tsilma,65.441,52.1498,0.5200000000000387,91,87,4.35,RU,1680973308
434,varhaug,58.6147,5.6457,9.75,67,100,1.65,NO,1680973309
435,san quintin,30.4833,-115.95,16.430000000000007,67,2,5.06,MX,1680973309
436,ben tre,10.2333,106.3833,27.140000000000043,77,37,4.09,VN,1680973309
437,cap malheureux,-19.9842,57.6142,25.82000000000005,77,55,0.89,MU,1680973277
438,tuy hoa,13.0833,109.3,24.260000000000048,91,9,2.32,VN,1680973310
439,bac lieu,9.285,105.7244,28.129999999999995,72,43,7.37,VN,1680973310
440,ponta do sol,32.6667,-17.1,20.07000000000005,63,92,0.47,PT,1680973310
441,saskatoon,52.1168,-106.6345,0.9900000000000091,69,75,7.72,CA,1680973231
442,alice springs,-23.7,133.8833,16.75,71,47,2.57,AU,1680973310
443,strathmore,51.0501,-113.3852,11.670000000000016,61,43,3.09,CA,1680973311
444,tarko-sale,64.9225,77.785,-25.49999999999997,90,9,7.0,RU,1680973311
445,eenhana,-17.4667,16.3333,25.260000000000048,42,100,1.2,NA,1680973311
446,isangel,-19.55,169.2667,25.710000000000036,87,40,1.62,VU,1680973311
447,trudovoye,43.3058,132.0817,-3.1499999999999773,100,14,1.0,RU,1680973311
448,raudeberg,61.9875,5.1352,9.370000000000005,61,86,4.37,NO,1680973312
449,pitea,65.3172,21.4794,6.050000000000011,100,86,2.19,SE,1680973312
450,strangnas,59.3774,17.0312,10.990000000000009,70,35,1.75,SE,1680973312
451,moron,-34.6534,-58.6198,26.670000000000016,44,0,1.82,AR,1680973313
452,raybag,16.4833,74.7833,27.970000000000027,45,71,6.19,IN,1680973313
453,lata,40.1629,-8.3327,26.620000000000005,35,84,3.38,PT,1680973313
454,northam,51.0333,-4.2167,12.560000000000002,61,100,6.39,GB,1680973313
455,vrangel,42.7297,133.0839,2.160000000000025,71,6,3.15,RU,1680973314
456,christchurch,-43.5333,172.6333,13.28000000000003,70,20,4.02,NZ,1680973273
457,tessalit,20.1986,1.0114,31.670000000000016,9,71,6.06,ML,1680973314
458,lincoln,40.8,-96.667,20.08000000000004,33,0,4.47,US,1680973276
459,half moon bay,37.4636,-122.4286,15.460000000000036,82,100,3.09,US,1680973314
460,salalah,17.0151,54.0924,27.100000000000023,72,6,2.08,OM,1680973134
461,finschhafen,-6.6024,147.8681,26.060000000000002,84,100,1.79,PG,1680973315
462,mbanza-ngungu,-5.25,14.8667,22.480000000000018,88,100,1.47,CD,1680973315
463,toro,4.6117,-76.0814,27.379999999999995,57,71,0.16,CO,1680973315
464,glossa,35.4717,23.7763,13.379999999999995,79,100,1.73,GR,1680973315
465,iglesias,39.3114,8.535,17.660000000000025,75,11,3.49,IT,1680973316
466,luganville,-15.5333,167.1667,26.100000000000023,87,19,1.91,VU,1680973292
467,krasnyy chikoy,50.3643,108.7512,-1.2699999999999818,91,56,1.31,RU,1680973316
468,itamaraju,-17.0392,-39.5311,33.73000000000002,41,62,4.21,BR,1680973316
469,humaita,-7.5061,-63.0208,26.150000000000034,93,62,1.18,BR,1680973316
470,coihueco,-36.6167,-71.8333,18.410000000000025,39,0,2.06,CL,1680973317
471,kuytun,54.3419,101.5036,-5.609999999999957,73,100,1.62,RU,1680973317
472,nizhniy ingash,56.2,96.53,-9.849999999999966,89,90,2.13,RU,1680973317
473,cape coast,5.1053,-1.2466,29.02000000000004,75,39,7.54,GH,1680973317
474,ukiah,39.1502,-123.2078,10.760000000000048,85,100,1.54,US,1680973318
475,babushkin,51.7122,105.8647,-3.4399999999999977,91,100,0.72,RU,1680973318
476,havre-saint-pierre,50.2334,-63.5986,-4.7999999999999545,39,0,7.2,CA,1680973318
477,pascagoula,30.3658,-88.5561,20.400000000000034,99,100,2.58,US,1680973303
478,port-gentil,-0.7193,8.7815,29.980000000000018,74,40,6.17,GA,1680973318
479,calatayud,41.3535,-1.6432,22.58000000000004,24,46,5.8,ES,1680973305
480,oksfjord,70.2396,22.3479,4.100000000000023,99,100,2.34,NO,1680973319
481,chama,47.1821,8.4636,11.150000000000034,66,100,1.03,CH,1680973319
482,nikki,9.9401,3.2108,36.900000000000034,21,89,2.85,BJ,1680973319
483,srivardhan,18.0333,73.0167,28.230000000000018,65,45,1.54,IN,1680973319
484,bonavista,48.6499,-53.1147,-1.7299999999999613,72,96,7.78,CA,1680973320
485,hondo,32.45,130.2,11.830000000000041,53,2,0.7,JP,1680973320
486,zaysan,47.4667,84.8667,-0.17999999999994998,74,98,5.26,KZ,1680973321
487,oranjemund,-28.55,16.4333,15.230000000000018,73,55,9.36,NA,1680973181
488,tacoronte,28.4769,-16.4102,16.850000000000023,71,40,4.63,ES,1680973321
489,tres arroyos,-38.3739,-60.2798,27.129999999999995,35,26,5.53,AR,1680973322
490,burgos,42.3394,-3.7079,22.230000000000018,20,0,1.03,ES,1680973322
491,sampit,-2.5333,112.95,23.610000000000014,92,97,1.3,ID,1680973323
492,kuala pilah,2.7389,102.2487,23.260000000000048,97,53,0.99,MY,1680973323
493,ust-koksa,50.2696,85.6108,-5.2999999999999545,93,75,1.62,RU,1680973325
494,eidsvag,62.7767,8.0668,10.03000000000003,93,29,1.14,NO,1680973325
495,bindura,-17.3019,31.3306,20.0,55,15,1.59,ZW,1680973325
496,pafos,34.7667,32.4167,16.879999999999995,72,0,0.0,CY,1680973326
497,moncada,39.5456,-0.3955,19.220000000000027,72,0,6.69,ES,1680973326
498,hualmay,-11.0964,-77.6139,27.200000000000045,68,92,4.62,PE,1680973328
499,pangoa,-12.1167,-73.0,22.24000000000001,94,99,1.29,PE,1680973329
500,bryan,30.6744,-96.37,14.310000000000002,93,100,2.57,US,1680973329
501,bongor,10.2806,15.3722,39.150000000000034,14,98,2.89,TD,1680973330
502,tucurui,-3.7661,-49.6725,25.260000000000048,91,100,2.2,BR,1680973148
503,vila,42.0304,-8.1588,19.83000000000004,41,99,1.7,PT,1680973330
504,edgewater,28.9889,-80.9023,31.170000000000016,66,40,5.14,US,1680973331
505,nara,34.6851,135.8049,7.2000000000000455,49,2,2.61,JP,1680973056
506,millinocket,45.6573,-68.7098,0.6200000000000045,53,75,4.53,US,1680973333
507,palmer,42.1584,-72.3287,10.260000000000048,26,47,2.68,US,1680973333
508,coquimbo,-29.9533,-71.3436,16.850000000000023,88,100,3.6,CL,1680973140
509,bayan,46.0833,127.4,3.0400000000000205,27,19,3.58,CN,1680973334
510,chapais,49.7834,-74.8492,-1.1200000000000045,74,100,4.2,CA,1680973334
511,san-pedro,4.7485,-6.6363,28.58000000000004,72,87,4.35,CI,1680973288
512,monrovia,6.3005,-10.7969,31.870000000000005,73,100,5.59,LR,1680973335
513,didwana,27.4,74.5667,27.390000000000043,15,29,3.62,IN,1680973336
514,rudsar,37.1376,50.288,17.99000000000001,46,84,5.95,IR,1680973337
515,marevo,57.3146,32.0804,7.640000000000043,66,26,0.3,RU,1680973337
516,naranjal,-2.6667,-79.6167,31.420000000000016,65,72,2.4,EC,1680973338
517,betong,5.7743,101.0723,21.80000000000001,98,47,1.03,TH,1680973338
518,canyon,34.9803,-101.9188,20.260000000000048,31,2,4.09,US,1680973339
519,podlesnoye,51.8161,47.009,7.3700000000000045,55,6,3.34,RU,1680973339
520,los reyes,19.35,-98.9667,21.060000000000002,52,0,0.0,MX,1680973333
521,los llanos de aridane,28.6585,-17.9182,18.860000000000014,67,75,3.58,ES,1680973340
522,tra vinh,9.9347,106.3453,27.390000000000043,76,43,4.96,VN,1680973341
523,yomou,7.5603,-9.2653,23.689999999999998,90,98,1.4,GN,1680973342
524,namtsy,62.7161,129.6658,-14.079999999999984,76,100,5.94,RU,1680973343
525,antofagasta,-23.65,-70.4,22.600000000000023,71,9,3.34,CL,1680973212
526,ocna sibiului,45.8833,24.05,7.1200000000000045,76,40,2.57,RO,1680973343
527,san cristobal,7.7669,-72.225,24.100000000000023,53,100,3.17,VE,1680973344
528,mayna,54.1135,47.6231,4.420000000000016,40,0,2.61,RU,1680973345
529,borovskoy,53.8,64.15,0.07000000000005002,44,3,3.06,KZ,1680973345
530,aljezur,37.3191,-8.8033,20.879999999999995,47,8,0.69,PT,1680973345
531,shepsi,44.0361,39.1489,9.810000000000002,93,100,3.78,RU,1680973346
532,sao felix do xingu,-6.6447,-51.995,22.100000000000023,98,100,0.29,BR,1680973260
533,tamandare,-8.7597,-35.1047,28.350000000000023,74,70,4.32,BR,1680973348
534,vila franca do campo,37.7167,-25.4333,15.230000000000018,58,70,4.22,PT,1680973348
535,falun,60.6036,15.626,10.230000000000018,99,95,1.26,SE,1680973348
536,nagato,34.3833,131.2,11.450000000000045,54,1,3.57,JP,1680973314
537,linxia,35.6003,103.2064,9.82000000000005,44,1,1.25,CN,1680973349
538,teya,60.3778,92.6267,-8.239999999999952,92,100,4.61,RU,1680973350
539,acapulco,16.8634,-99.8901,29.75,50,0,2.76,MX,1680973198
540,abnub,27.2696,31.1511,36.120000000000005,6,100,2.95,EG,1680973351
541,bondo,3.8146,23.6866,24.370000000000005,77,93,0.77,CD,1680973352
542,kharagpur,22.3333,87.3333,28.460000000000036,55,2,3.08,IN,1680973352
543,lodja,-3.4833,23.4333,22.49000000000001,95,86,1.65,CD,1680973352
544,chiang klang,19.2938,100.8617,29.090000000000032,52,56,1.0,TH,1680973353
545,pedernales,18.0384,-71.744,27.960000000000036,58,2,3.04,DO,1680973354
546,filingue,14.3521,3.3168,40.05000000000001,10,100,4.03,NE,1680973354
547,carazinho,-28.2839,-52.7864,22.689999999999998,69,98,2.57,BR,1680973249
548,ada,43.4166,-116.1262,11.340000000000032,60,100,1.54,US,1680973355
549,sao miguel do araguaia,-13.275,-50.1628,29.340000000000032,64,74,1.72,BR,1680973355
550,codrington,-38.2667,141.9667,12.370000000000005,64,100,8.07,AU,1680973355
551,ulaangom,49.9811,92.0667,-2.3100000000000023,73,76,2.76,MN,1680973356
552,iralaya,15.0,-83.2333,28.29000000000002,62,2,4.23,HN,1680973356
553,rocha,-34.4833,-54.3333,24.77000000000004,42,2,1.68,UY,1680973358
554,prieska,-29.6641,22.7474,24.120000000000005,26,72,6.09,ZA,1680973359
555,englewood,39.6478,-104.9878,19.640000000000043,22,87,3.13,US,1680973323
556,odweyne,9.4092,45.064,27.470000000000027,33,24,6.45,SO,1680973359
557,itamaraca,-7.7478,-34.8256,28.03000000000003,67,95,4.0,BR,1680973293
558,diamantino,-14.4086,-56.4461,26.54000000000002,81,99,1.59,BR,1680973360
559,kudahuvadhoo,2.6708,72.8944,28.629999999999995,71,46,3.76,MV,1680973360
560,makokou,0.5738,12.8642,25.010000000000048,87,100,0.39,GA,1680973361
561,elko,41.0002,-115.5012,6.240000000000009,89,97,0.84,US,1680973225
562,grabouw,-34.1515,19.0151,15.25,75,99,2.42,ZA,1680973361
563,cascais,38.6979,-9.4215,23.640000000000043,44,0,4.12,PT,1680973362
564,manokwari,-0.8667,134.0833,25.58000000000004,79,100,1.85,ID,1680973362
565,bayir,37.2687,28.2167,13.29000000000002,68,100,1.85,TR,1680973362
566,petropavlovsk-kamchatskiy,53.0452,158.6483,-1.669999999999959,100,75,1.0,RU,1680973363
567,labuan,5.2767,115.2417,25.200000000000045,88,20,0.0,MY,1680973363
568,aitape,-3.1374,142.3475,24.840000000000032,87,100,1.48,PG,1680973363
569,tayoltita,24.0833,-105.9333,28.060000000000002,9,9,2.14,MX,1680973363
